Date,Price,Open,High,Low,200EMA
8/15/2022,0.923497816,0.929118944,0.925397818,0.928261512,0.973569154
08/12/2022,0.928908679,0.934529807,0.930239116,0.931821289,0.974072384
08/11/2022,0.934746714,0.935882522,0.932659765,0.937659325,0.97452629
08/10/2022,0.935672257,0.925131993,0.934582045,0.929329445,0.974926085
08/09/2022,0.925348901,0.925416776,0.924187494,0.929187054,0.975320596
08/08/2022,0.925064119,0.924776015,0.924685863,0.928047925,0.975822824
08/05/2022,0.924708141,0.931041225,0.926892925,0.924986516,0.976332962
08/04/2022,0.930830959,0.929902096,0.929028792,0.929400641,0.976851804
08/03/2022,0.929834221,0.932322745,0.929669552,0.931821289,0.977314325
08/02/2022,0.931898892,0.937164043,0.934724436,0.935950632,0.977791512
08/01/2022,0.937309754,0.931397202,0.935721174,0.935808241,0.978252745
7/29/2022,0.931471719,0.931966767,0.932374983,0.929187054,0.978664232
7/28/2022,0.931685305,0.930186878,0.928530423,0.932034876,0.979138529
7/27/2022,0.930403785,0.921785802,0.928174445,0.926125645,0.979615445
7/26/2022,0.921433145,0.922711344,0.921339672,0.922138694,0.980110035
7/25/2022,0.92264347,0.919934718,0.920983694,0.921853911,0.980699752
7/22/2022,0.919795647,0.919293958,0.919417392,0.918792502,0.981283233
7/21/2022,0.919154887,0.917300482,0.915145658,0.916870222,0.981901198
7/20/2022,0.917446194,0.91893798,0.917566307,0.921426738,0.982531815
7/19/2022,0.919297278,0.91637494,0.918135871,0.919362067,0.983185941
7/18/2022,0.91637826,0.910892882,0.917281525,0.914876747,0.983828039
7/15/2022,0.909116314,0.907048322,0.905961431,0.9108186,0.984505926
7/14/2022,0.906980447,0.91188962,0.907456538,0.9076148,0.98526361
7/13/2022,0.911750549,0.911604837,0.912511422,0.912384902,0.986050376
07/12/2022,0.911465767,0.911533642,0.908951645,0.910960991,0.986797108
07/11/2022,0.911750549,0.921714607,0.917708698,0.915161529,0.987554207
07/08/2022,0.921575536,0.921429824,0.918847827,0.918934894,0.988316052
07/07/2022,0.921148363,0.914239073,0.916996743,0.918222938,0.988986811
07/06/2022,0.914669567,0.916730917,0.91414892,0.915873485,0.989668605
07/05/2022,0.916591847,0.927339056,0.923831516,0.917510982,0.990422364
07/04/2022,0.92712879,0.927125469,0.926679338,0.930682161,0.991164379
07/01/2022,0.926345639,0.932251549,0.927818467,0.92299304,0.991807953
6/30/2022,0.932112479,0.928691771,0.928316836,0.931251725,0.992465866
6/29/2022,0.928552701,0.932678722,0.93002553,0.932248463,0.993072432
6/28/2022,0.932610848,0.938516758,0.935578783,0.937516934,0.993720872
6/27/2022,0.938448883,0.938445563,0.938568997,0.941646276,0.994335043
6/24/2022,0.938306492,0.93816078,0.937643454,0.941859863,0.994896713
6/23/2022,0.938164101,0.93880154,0.935863565,0.936804979,0.995465459
6/22/2022,0.938591274,0.939299909,0.937287476,0.936235414,0.996041352
6/21/2022,0.939018448,0.937947194,0.937999432,0.941931059,0.99661874
6/20/2022,0.937452146,0.935668936,0.934866828,0.93886965,0.997197637
6/17/2022,0.935601061,0.944853163,0.941203232,0.937018565,0.997798094
6/16/2022,0.944642897,0.932821113,0.943837468,0.927620752,0.99842319
6/15/2022,0.932326065,0.919293958,0.929455965,0.923704996,0.998963696
6/14/2022,0.919154887,0.928905358,0.929598356,0.920002827,0.99963342
6/13/2022,0.929193461,0.942930883,0.938141823,0.932319658,1.00044225
06/10/2022,0.942008661,0.954891736,0.951740175,0.946131597,1.001158318
06/09/2022,0.954539079,0.958166732,0.954587997,0.95937397,1.001752787
06/08/2022,0.958027662,0.961868901,0.957435819,0.961225055,1.002227297
06/07/2022,0.961516244,0.957525972,0.95757821,0.955315823,1.002671514
06/06/2022,0.957386902,0.954891736,0.956011908,0.958662015,1.003085135
06/03/2022,0.954183102,0.960872163,0.956866255,0.959231579,1.003544414
06/02/2022,0.960661897,0.954179781,0.956652668,0.95809245,1.004040507
06/01/2022,0.953969515,0.962652052,0.958788535,0.957380495,1.004476473
5/31/2022,0.962370591,0.96621183,0.961565162,0.964571246,1.004984081
5/30/2022,0.965930369,0.963577594,0.961849944,0.968415806,1.005412357
5/27/2022,0.96350972,0.962296074,0.962277117,0.96642233,1.005809161
5/26/2022,0.961943417,0.959946621,0.959073317,0.963930486,1.006234281
5/25/2022,0.959807551,0.957454776,0.95693745,0.958946797,1.006679415
5/24/2022,0.957315706,0.961584119,0.957507015,0.958306037,1.007150489
